Text,色情,冒犯,政治,犯罪,禁用語,外部連結
www.sexkanagcom.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sexho.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sexgamefun.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sexfortv.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sexbo66.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sex52sex.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sex-123.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.seuge.com,0.0,0.0,0.0,0.0,0.0,1.0
www.setu119.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.setao.info,0.0,0.0,0.0,0.0,0.0,1.0
www.seset.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sesesemml.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.seseoo.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sesemi.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sesemao.net,0.0,0.0,0.0,0.0,0.0,1.0
www.sesejqw.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sesejkw.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sesej8.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sesebx.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sese33.info,0.0,0.0,0.0,0.0,0.0,1.0
www.sese12.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sese119.com.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sese100.com.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sese.la,0.0,0.0,0.0,0.0,0.0,1.0
www.seqingwangzhan.org,0.0,0.0,0.0,0.0,0.0,1.0
www.seqingwang.net,0.0,0.0,0.0,0.0,0.0,1.0
www.seqingbobo.com,0.0,0.0,0.0,0.0,0.0,1.0
www.seoppp.com,0.0,0.0,0.0,0.0,0.0,1.0
www.seonos.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.seones.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.seoees.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sentinelz.net,0.0,0.0,0.0,0.0,0.0,1.0
www.semm66.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.selaoda.us,0.0,0.0,0.0,0.0,0.0,1.0
www.selaoda.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.selang888.com,0.0,0.0,0.0,0.0,0.0,1.0
www.selang8.info,0.0,0.0,0.0,0.0,0.0,1.0
www.selang777.com,0.0,0.0,0.0,0.0,0.0,1.0
www.selang05.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.seku8.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sejie.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sejia.info,0.0,0.0,0.0,0.0,0.0,1.0
www.seibb.com,0.0,0.0,0.0,0.0,0.0,1.0
www.seexgle.tv,0.0,0.0,0.0,0.0,0.0,1.0
www.seemimi.net,0.0,0.0,0.0,0.0,0.0,1.0
www.securitytestinternetguide.com,0.0,0.0,0.0,0.0,0.0,1.0
www.securitydot.net,0.0,0.0,0.0,0.0,0.0,1.0
www.sebobo.info,0.0,0.0,0.0,0.0,0.0,1.0
www.sebmany.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sebaidu.com,0.0,0.0,0.0,0.0,0.0,1.0
www.seanmcdermotts.co.uk,0.0,0.0,0.0,0.0,0.0,1.0
www.se77.info,0.0,0.0,0.0,0.0,0.0,1.0
www.se54se.com,0.0,0.0,0.0,0.0,0.0,1.0
www.se52se.com,0.0,0.0,0.0,0.0,0.0,1.0
www.se321.com,0.0,0.0,0.0,0.0,0.0,1.0
www.se18mm.com,0.0,0.0,0.0,0.0,0.0,1.0
www.se17mm.com,0.0,0.0,0.0,0.0,0.0,1.0
www.se14se.net,0.0,0.0,0.0,0.0,0.0,1.0
www.se13se.com,0.0,0.0,0.0,0.0,0.0,1.0
www.se12se.com,0.0,0.0,0.0,0.0,0.0,1.0
www.se11se.net,0.0,0.0,0.0,0.0,0.0,1.0
www.se11.info,0.0,0.0,0.0,0.0,0.0,1.0
www.se.7gghh.com,0.0,0.0,0.0,0.0,0.0,1.0
www.se.2ggss.com,0.0,0.0,0.0,0.0,0.0,1.0
www.se.1ddkk.com,0.0,0.0,0.0,0.0,0.0,1.0
www.se-wang.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sdyy.info,0.0,0.0,0.0,0.0,0.0,1.0
www.sdthdrhedrew.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sdoovip.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sdomxd.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sdobuy.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sdo17173.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sdo.tc,0.0,0.0,0.0,0.0,0.0,1.0
www.sdo.ms,0.0,0.0,0.0,0.0,0.0,1.0
www.sdjnha.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sdhdfhtyf.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sdfsdfzxcvdfse.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sdfdfsdfdfdf.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sddz78.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sdaohang.info,0.0,0.0,0.0,0.0,0.0,1.0
www.sd78.info,0.0,0.0,0.0,0.0,0.0,1.0
www.scw678.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.scw666.com,0.0,0.0,0.0,0.0,0.0,1.0
www.scql028.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.scoralicks.com.br,0.0,0.0,0.0,0.0,0.0,1.0
www.scope23.info,0.0,0.0,0.0,0.0,0.0,1.0
www.scldh.com,0.0,0.0,0.0,0.0,0.0,1.0
www.schoder.at,0.0,0.0,0.0,0.0,0.0,1.0
www.scaizq.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sc7w.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sb9835.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sb8778.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sb8632.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sb8456.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sb7896.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sb6234.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sb3589.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sb3452.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sb2190.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sb0213.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sb0028.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sat-china.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sasezdfg.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.saryg.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sapag.com.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sao9999.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sao96.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sao86.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sao69.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sao6666.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sao66.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sao48.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sao345.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sao30.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sanyamarry.com,0.0,0.0,0.0,0.0,0.0,1.0
www.sans.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sanmartinianovdr.org.ar,0.0,0.0,0.0,0.0,0.0,1.0
www.sanjidianying.com.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.sanjidianying.com.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.salveme.net,0.0,0.0,0.0,0.0,0.0,1.0
www.saerbili.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.s626s.net,0.0,0.0,0.0,0.0,0.0,1.0
www.s4lllj.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.s2kill.com,0.0,0.0,0.0,0.0,0.0,1.0
www.s058.com,0.0,0.0,0.0,0.0,0.0,1.0
www.rz168.com,0.0,0.0,0.0,0.0,0.0,1.0
www.ry222.org,0.0,0.0,0.0,0.0,0.0,1.0
www.ry11108.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxzhifu.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxsdrj.com,0.0,0.0,0.0,0.0,0.0,1.0
www.rxjh-bug.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgssllz.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgsslly.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgssllx.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgssllw.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgssllv.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgssllu.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgssllt.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgsslls.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgssllr.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgssllq.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgssllp.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgssllo.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgsslln.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgssllm.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgsslll.Cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgssllj.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgsslli.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgssllh.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgssllg.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgssllf.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgsslle.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgsslld.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgssllc.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgssllb.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rxgsslla.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rushometeems.com,0.0,0.0,0.0,0.0,0.0,1.0
www.runescapesr.com,0.0,0.0,0.0,0.0,0.0,1.0
www.ruixingshadu.co.cc,0.0,0.0,0.0,0.0,0.0,1.0
www.ruixing2008.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rtyshu.com,0.0,0.0,0.0,0.0,0.0,1.0
www.rtyscn.com,0.0,0.0,0.0,0.0,0.0,1.0
www.rtmmd.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rthao123.com,0.0,0.0,0.0,0.0,0.0,1.0
www.rtabc.com,0.0,0.0,0.0,0.0,0.0,1.0
www.rt163.info,0.0,0.0,0.0,0.0,0.0,1.0
www.rrrkkk.com,0.0,0.0,0.0,0.0,0.0,1.0
www.rrgrthh.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rqqke.com,0.0,0.0,0.0,0.0,0.0,1.0
www.rqq888.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rqq1.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rootqq.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rootgou.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.roadandtrack.net.au,0.0,0.0,0.0,0.0,0.0,1.0
www.ro7ay.org,0.0,0.0,0.0,0.0,0.0,1.0
www.rnalcase.com,0.0,0.0,0.0,0.0,0.0,1.0
www.rmk-lgs.com,0.0,0.0,0.0,0.0,0.0,1.0
www.rmb521.id666.com,0.0,0.0,0.0,0.0,0.0,1.0
www.rl-sh.com.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.risinima.com,0.0,0.0,0.0,0.0,0.0,1.0
www.rising2009.org.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.richiekotzenbrasil.com,0.0,0.0,0.0,0.0,0.0,1.0
www.richfs.com,0.0,0.0,0.0,0.0,0.0,1.0
www.ribenchengren.com,0.0,0.0,0.0,0.0,0.0,1.0
www.rhinexpo.com,0.0,0.0,0.0,0.0,0.0,1.0
www.rhgfee.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.rfgrgd.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.retaobao.com,0.0,0.0,0.0,0.0,0.0,1.0
www.reportes201.com,0.0,0.0,0.0,0.0,0.0,1.0
www.renbense.com,0.0,0.0,0.0,0.0,0.0,1.0
www.renbenfengliu.com,0.0,0.0,0.0,0.0,0.0,1.0
www.redzaclechner.at,0.0,0.0,0.0,0.0,0.0,1.0
www.real5460666.com,0.0,0.0,0.0,0.0,0.0,1.0
www.rbrtys.com,0.0,0.0,0.0,0.0,0.0,1.0
www.rbav.net,0.0,0.0,0.0,0.0,0.0,1.0
www.rayli.com.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.ray365.com,0.0,0.0,0.0,0.0,0.0,1.0
www.rapidantivirus09.com,0.0,0.0,0.0,0.0,0.0,1.0
www.railshow.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.raenm.nl,0.0,0.0,0.0,0.0,0.0,1.0
www.radio-80.com,0.0,0.0,0.0,0.0,0.0,1.0
www.ra898.com,0.0,0.0,0.0,0.0,0.0,1.0
www.r5p9.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.r220.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.r2-bug.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.r00tx.org,0.0,0.0,0.0,0.0,0.0,1.0
www.qzswt.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qzone6.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qznylsf.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qzdachang.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qyyjly.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qyule.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qymmg.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qxzpc.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qxqy88.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qx5k.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qw2009k.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qvodsetup.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qvodplus04.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qvodplus01.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qvodpian.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qvodonline.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qvodmuise.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qvodman.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qvoddianying.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qvod998.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qvod83.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qvod69.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qvod26.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qvod22.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qvod1.info,0.0,0.0,0.0,0.0,0.0,1.0
www.qv0d996.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.quimica.com.br,0.0,0.0,0.0,0.0,0.0,1.0
www.quchagg.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qubobo.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qu1q.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qtxw48.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qtq61.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qtq178.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qtdyf.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qt6878.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qt0955.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qsqwyt.net,0.0,0.0,0.0,0.0,0.0,1.0
www.qs5.info,0.0,0.0,0.0,0.0,0.0,1.0
www.qraashxi.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqzock.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqzaj.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqz15.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqywf.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqxxwaigua.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqxuyy.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqxuy.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqxtup.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqxs6.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqxnm.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqxdnf.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqwvy.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqwt2009.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqwp2009.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqwg.tk,0.0,0.0,0.0,0.0,0.0,1.0
www.qqwbaokaw.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqwais.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqvqz.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqvotel.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqvong.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqvipqqcom.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqviphls.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqvip911.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqvip8.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqvip678.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqvip668.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqvip520.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqvip510.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqvip315.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqvip26.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqvip2.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqvip16888.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqvip168.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqvip09.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqvip009.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqvip.org,0.0,0.0,0.0,0.0,0.0,1.0
www.qqvip-09.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqvdnf.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqv88.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqv32.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqv0088.com.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qquxv2.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qquuu8.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qquude.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqupm.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qquak.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqtxvip9.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqtxk.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqtx-10.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqtwwt.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqttx.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqttt8.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqtrrt.com.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqtp2009.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqtegong.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqszn10000.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqsvm.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqsp09.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqsiaz.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqsg.ok.to,0.0,0.0,0.0,0.0,0.0,1.0
www.qqsevice.com.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqs8.ws,0.0,0.0,0.0,0.0,0.0,1.0
www.qqrgb.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqqqkkkss.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqqq2009.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqqq.org.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqqpp.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqqcf.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqq176.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqpiy.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqpcj.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqoov.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqootv.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqomc.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqoksu.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqokq.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqokgy.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqo68.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqm.name,0.0,0.0,0.0,0.0,0.0,1.0
www.qqluck2009.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqlmr.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqlhc.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqksy.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqkskr.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqkpz.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqkongjiankelong.com.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqkkkq.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqkk009.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqkhth.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqkggf.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqk2009.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqjiang.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqjhn.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqitq.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqitf.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqihkn.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqih8.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqi97.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqi199.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqhz2009.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqhyt.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqhuii.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqhsv.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqhqf.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqhd69.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqh2009.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqgamepet.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqfrw.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqfrt.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqfmh.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqfc8.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqfc.cz.cc,0.0,0.0,0.0,0.0,0.0,1.0
www.qqfarmw.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqeype.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqenet.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqen10000.in,0.0,0.0,0.0,0.0,0.0,1.0
www.qqekq.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqeetu.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqdnfqq.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqdmku.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqcxz.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqcvip.com.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqcv2009.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqcs2009.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqcomk.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqcoa.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqcmts.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqcjidc.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqchaj.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqcfq.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqcej.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqccxc.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqcc99.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqc51.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqbov.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqbnpd.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqbbbb.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqazxc.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqaup.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqasv.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqaov.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqaou.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqaon.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqaoc.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qqaese.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqad2009.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqab8.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqa520.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qqa51.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qq9y.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qq8you.cn.im,0.0,0.0,0.0,0.0,0.0,1.0
www.qq8d8.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qq88vv.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qq88k.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qq888.us,0.0,0.0,0.0,0.0,0.0,1.0
www.qq8868.com,0.0,0.0,0.0,0.0,0.0,1.0
www.qq86666.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qq8622.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qq8586.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qq8583.cn,0.0,0.0,0.0,0.0,0.0,1.0
www.qq81234.cn,0.0,0.0,0.0,0.0,0.0,1.0
